HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2001,C,5.353333333,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2002,C,6.546666667,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2003,C,5.166666667,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2004,C,4.87,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2005,C,4.563333333,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2006,C,4.18,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2007,C,4.836666667,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2008,C,5.94,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2009,C,5.766666667,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2010,C,4.056666667,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2011,C,4.95,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2012,C,4.48,Corydalis ambigua,NA,NA
HMK023,tomakomai,tomakomai,authors,weather station,tomakomai,temperature,mean,monthly,april,air,2013,C,5.166666667,Corydalis ambigua,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1961,C,782.853,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1962,C,522.991,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1963,C,622.379,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1964,C,519.012,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1965,C,644.975,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1966,C,579.995,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1967,C,630.172,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1968,C,646.883,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1969,C,549.421,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1970,C,519.872,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1971,C,573.989,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1972,C,672.393,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1973,C,626.112,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1974,C,618.216,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1975,C,545.361,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1976,C,609.318,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1977,C,609.296,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1978,C,592.545,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1979,C,565.951,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1980,C,619.079,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1981,C,649.572,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1982,C,660.375,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1983,C,599.332,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1984,C,606.181,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1985,C,520.53,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1986,C,611.06,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1987,C,632.693,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1988,C,643.5,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1989,C,719.268,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1990,C,665.113,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1991,C,670.997,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1992,C,655.23,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1993,C,639.463,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1994,C,693.573,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1995,C,592.176,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1996,C,769.32,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1997,C,654.144,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1998,C,705.305,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1999,C,652.133,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2000,C,591.09,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2001,C,768.234,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2002,C,779.039,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2003,C,708.156,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2004,C,697.306,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2005,C,629.373,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2006,C,816.36,Operophtera brumata,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1961,C,782.853,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1962,C,522.991,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1963,C,622.379,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1964,C,519.012,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1965,C,644.975,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1966,C,579.995,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1967,C,630.172,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1968,C,646.883,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1969,C,549.421,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1970,C,519.872,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1971,C,573.989,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1972,C,672.393,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1973,C,626.112,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1974,C,618.216,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1975,C,545.361,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1976,C,609.318,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1977,C,609.296,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1978,C,592.545,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1979,C,565.951,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1980,C,619.079,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1981,C,649.572,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1982,C,660.375,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1983,C,599.332,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1984,C,606.181,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1985,C,520.53,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1986,C,611.06,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1987,C,632.693,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1988,C,643.5,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1989,C,719.268,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1990,C,665.113,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1991,C,670.997,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1992,C,655.23,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1993,C,639.463,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1994,C,693.573,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1995,C,592.176,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1996,C,769.32,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1997,C,654.144,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1998,C,705.305,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,1999,C,652.133,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2000,C,591.09,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2001,C,768.234,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2002,C,779.039,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2003,C,708.156,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2004,C,697.306,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2005,C,629.373,Parus2 major,NA,NA
HMK028,wytham,"Wytham wood, Oxford, UK",paper,weather station,NA,temperature,sum of max,bimonthly,March 1 to April 25,air,2006,C,816.36,Parus2 major,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1962,C,7.30481,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1963,C,7.6631,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1964,C,6.96364,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1965,C,7.55829,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1966,C,7.09305,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1968,C,8.04492,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1969,C,6.28663,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1970,C,7.82353,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1971,C,6.77005,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1973,C,7.4877,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1974,C,6.43422,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1975,C,7.14652,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1976,C,6.8,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1978,C,8.22032,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1980,C,7.05668,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1981,C,9.2984,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1982,C,7.89305,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1983,C,8.48663,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1985,C,7.32299,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1987,C,8.27594,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1989,C,7.10909,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1990,C,7.58503,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1991,C,7.2385,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1992,C,9.48128,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1993,C,7.36898,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1994,C,7.84599,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1995,C,7.85348,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1997,C,7.39251,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1998,C,8.92727,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,1999,C,7.64064,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,2000,C,8.11551,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,march,water,2001,C,8.12513,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1962,C,8.60107,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1964,C,8.13904,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1965,C,10.1465,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1966,C,9.68235,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1967,C,8.39251,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1968,C,9.34011,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1969,C,8.87701,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1970,C,9.23316,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1971,C,8.76791,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1972,C,8.7754,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1973,C,9.37005,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1974,C,8.08128,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1976,C,9.03636,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1978,C,10.4578,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1979,C,8.93369,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1981,C,10.0032,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1982,C,9.07059,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1983,C,11.0759,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1985,C,9.20321,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1986,C,9.56471,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1987,C,10.6289,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1989,C,9.34545,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1990,C,10.8813,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1991,C,9.71123,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1992,C,11.5979,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1993,C,10.0759,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1994,C,10.4353,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1996,C,10.3262,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1997,C,9.8631,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1998,C,11.2813,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,1999,C,9.2877,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,2000,C,10.7048,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,april,water,2002,C,9.53797,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1962,C,11.5401,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1963,C,12.2513,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1964,C,11.1979,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1965,C,12.7337,Daphnia pulicaria,NA,NA
HMK029,lakewashington,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1966,C,13.4471,Daphnia pulicaria,NA,NA
