"","studyid","intid","year","spp1","spp2","interaction","taxatype","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"866","HMK031",187,1989,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",76.1138,-0.881069699999999,270.536,0.361913547784302,-194.4222,"weekly"
"867","HMK031",187,1990,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",61.44103,-0.881069699999999,NA,NA,NA,"weekly"
"868","HMK031",187,1991,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",104.5415,-0.881069699999999,282.7874,0.361913547784302,-178.2459,"weekly"
"869","HMK031",187,1992,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",103.6245,-0.881069699999999,307.7053,0.361913547784302,-204.0808,"weekly"
"870","HMK031",187,1993,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",111.8775,-0.881069699999999,273.1484,0.361913547784302,-161.2709,"weekly"
"871","HMK031",187,1994,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",110.9605,-0.881069699999999,248.0653,0.361913547784302,-137.1048,"weekly"
"872","HMK031",187,1995,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",61.44103,-0.881069699999999,310.4003,0.361913547784302,-248.95927,"weekly"
"873","HMK031",187,1996,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",124.7162,-0.881069699999999,NA,NA,NA,"weekly"
"874","HMK031",187,1997,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",119.2142,-0.881069699999999,288.2607,0.361913547784302,-169.0465,"weekly"
"875","HMK031",187,1998,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",111.8775,-0.881069699999999,300.6451,0.361913547784302,-188.7676,"weekly"
"876","HMK031",187,1999,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",90.7858,-0.881069699999999,259.9205,0.361913547784302,-169.1347,"weekly"
"877","HMK031",187,2000,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",110.0435,-0.881069699999999,297.2718,0.361913547784302,-187.2283,"weekly"
"878","HMK031",187,2001,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",110.9605,-0.881069699999999,234.6561,0.361913547784302,-123.6956,"weekly"
"879","HMK031",187,2002,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",96.2885,-0.881069699999999,325.1325,0.361913547784302,-228.844,"weekly"
"880","HMK031",187,2003,"Diatom2 spp.","Mesocyclops leukarti","herbivory","genus",131.1352,-0.881069699999999,281.2502,0.361913547784302,-150.115,"weekly"
"881","HMK031",188,1979,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",138.4719,-0.881069699999999,NA,NA,NA,"weekly"
"882","HMK031",188,1980,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",138.4719,-0.881069699999999,NA,NA,NA,"weekly"
"883","HMK031",188,1981,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",138.4719,-0.881069699999999,NA,NA,NA,"weekly"
"884","HMK031",188,1982,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",118.2972,-0.881069699999999,NA,NA,NA,"weekly"
"885","HMK031",188,1983,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",117.3802,-0.881069699999999,NA,NA,NA,"weekly"
"886","HMK031",188,1984,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",104.5415,-0.881069699999999,NA,NA,NA,"weekly"
"887","HMK031",188,1985,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",111.8775,-0.881069699999999,256.6669,2.77035112749348,-144.7894,"weekly"
"888","HMK031",188,1986,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",117.3802,-0.881069699999999,279.4813,2.77035112749348,-162.1011,"weekly"
"889","HMK031",188,1987,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",145.8079,-0.881069699999999,262.8892,2.77035112749348,-117.0813,"weekly"
"890","HMK031",188,1988,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",90.7858,-0.881069699999999,NA,NA,NA,"weekly"
"891","HMK031",188,1989,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",76.1138,-0.881069699999999,279.4813,2.77035112749348,-203.3675,"weekly"
"892","HMK031",188,1990,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",61.44103,-0.881069699999999,245.25935,2.77035112749348,-183.81832,"weekly"
"893","HMK031",188,1991,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",104.5415,-0.881069699999999,271.1849,2.77035112749348,-166.6434,"weekly"
"894","HMK031",188,1992,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",103.6245,-0.881069699999999,NA,NA,NA,"weekly"
"895","HMK031",188,1993,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",111.8775,-0.881069699999999,287.7777,2.77035112749348,-175.9002,"weekly"
"896","HMK031",188,1994,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",110.9605,-0.881069699999999,262.8892,2.77035112749348,-151.9287,"weekly"
"897","HMK031",188,1995,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",61.44103,-0.881069699999999,316.8151,2.77035112749348,-255.37407,"weekly"
"898","HMK031",188,1996,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",124.7162,-0.881069699999999,289.8518,2.77035112749348,-165.1356,"weekly"
"899","HMK031",188,1997,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",119.2142,-0.881069699999999,287.7777,2.77035112749348,-168.5635,"weekly"
"900","HMK031",188,1998,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",111.8775,-0.881069699999999,302.2964,2.77035112749348,-190.4189,"weekly"
"901","HMK031",188,1999,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",90.7858,-0.881069699999999,NA,NA,NA,"weekly"
"902","HMK031",188,2000,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",110.0435,-0.881069699999999,294,2.77035112749348,-183.9565,"weekly"
"903","HMK031",188,2001,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",110.9605,-0.881069699999999,271.1849,2.77035112749348,-160.2244,"weekly"
"904","HMK031",188,2002,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",96.2885,-0.881069699999999,310.5928,2.77035112749348,-214.3043,"weekly"
"905","HMK031",188,2003,"Diatom2 spp.","Thermocyclops oithonoides","herbivory","genus",131.1352,-0.881069699999999,333.4072,2.77035112749348,-202.272,"weekly"
"906","HMK032",189,1956,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",139.8299,-0.401231081081081,140.0553,-0.248595959359862,-0.225399999999979,"weekly"
"907","HMK032",189,1957,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",154.1813,-0.401231081081081,NA,NA,NA,"weekly"
"908","HMK032",189,1958,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",139.8397,-0.401231081081081,153.9902,-0.248595959359862,-14.1505,"weekly"
"909","HMK032",189,1959,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",140.0924,-0.401231081081081,140.07035,-0.248595959359862,0.0220500000000072,"weekly"
"910","HMK032",189,1960,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",140.0987,-0.401231081081081,NA,NA,NA,"weekly"
"911","HMK032",189,1961,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",147.0287,-0.401231081081081,136.7527,-0.248595959359862,10.276,"weekly"
"912","HMK032",189,1962,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",133.1806,-0.401231081081081,133.063,-0.248595959359862,0.11760000000001,"weekly"
"913","HMK032",189,1963,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",133.1855,-0.401231081081081,NA,NA,NA,"weekly"
"914","HMK032",189,1964,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",153.9692,-0.401231081081081,133.0679,-0.248595959359862,20.9013,"weekly"
"915","HMK032",189,1965,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",140.1225,-0.401231081081081,147.1232,-0.248595959359862,-7.00069999999999,"weekly"
"916","HMK032",189,1966,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",147.0525,-0.401231081081081,147.3745,-0.248595959359862,-0.322000000000003,"weekly"
"917","HMK032",189,1967,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",126.0336,-0.401231081081081,150.83145,-0.248595959359862,-24.79785,"weekly"
"918","HMK032",189,1968,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",132.9643,-0.401231081081081,NA,NA,NA,"weekly"
"919","HMK032",189,1969,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",147.0672,-0.401231081081081,154.2905,-0.248595959359862,-7.22329999999999,"weekly"
"920","HMK032",189,1970,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",140.1477,-0.401231081081081,154.2954,-0.248595959359862,-14.1477,"weekly"
"921","HMK032",189,1971,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",146.8285,-0.401231081081081,154.17885,-0.248595959359862,-7.35035000000002,"weekly"
"922","HMK032",189,1972,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",154.2555,-0.401231081081081,NA,NA,NA,"weekly"
"923","HMK032",189,1973,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",147.336,-0.401231081081081,154.0637,-0.248595959359862,-6.7277,"weekly"
"924","HMK032",189,1974,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",154.0175,-0.401231081081081,140.3906,-0.248595959359862,13.6269,"weekly"
"925","HMK032",189,1975,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",132.9986,-0.401231081081081,147.4228,-0.248595959359862,-14.4242,"weekly"
"926","HMK032",189,1976,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",154.5236,-0.401231081081081,NA,NA,NA,"weekly"
"927","HMK032",189,1977,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",147.3549,-0.401231081081081,126.231,-0.248595959359862,21.1239,"weekly"
"928","HMK032",189,1978,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",111.9867,-0.401231081081081,147.18935,-0.248595959359862,-35.20265,"weekly"
"929","HMK032",189,1979,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",126.3402,-0.401231081081081,NA,NA,NA,"weekly"
"930","HMK032",189,1980,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",125.8495,-0.401231081081081,143.871,-0.248595959359862,-18.0215,"weekly"
"931","HMK032",189,1981,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",147.1267,-0.401231081081081,NA,NA,NA,"weekly"
"932","HMK032",189,1982,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",111.7606,-0.401231081081081,143.6344,-0.248595959359862,-31.8738,"weekly"
"933","HMK032",189,1983,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",133.0364,-0.401231081081081,NA,NA,NA,"weekly"
"934","HMK032",189,1984,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",133.0427,-0.401231081081081,147.4648,-0.248595959359862,-14.4221,"weekly"
"935","HMK032",189,1985,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",139.9734,-0.401231081081081,147.4697,-0.248595959359862,-7.49629999999999,"weekly"
"936","HMK032",189,1986,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",154.3248,-0.401231081081081,133.4235,-0.248595959359862,20.9013,"weekly"
"937","HMK032",189,1987,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",140.231,-0.401231081081081,133.1827,-0.248595959359862,7.04829999999998,"weekly"
"938","HMK032",189,1988,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",118.9643,-0.401231081081081,126.2856,-0.248595959359862,-7.32130000000001,"weekly"
"939","HMK032",189,1989,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",133.315,-0.401231081081081,126.2912,-0.248595959359862,7.02379999999999,"weekly"
"940","HMK032",189,1990,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",126.147,-0.401231081081081,143.79715,-0.248595959359862,-17.65015,"weekly"
"941","HMK032",189,1991,"Asterionella spp.","Daphnia hyalina-galeata","herbivory","genus",126.1512,-0.401231081081081,NA,NA,NA,"weekly"
"942","HMK033",190,1992,"Plant3 spp.","Syrphid spp.","pollination","genus",148.901,-0.142683458646601,161.093,0.104966191607322,-12.192,"daily"
"943","HMK033",190,1993,"Plant3 spp.","Syrphid spp.","pollination","genus",170.207,-0.142683458646601,176.813,0.104966191607322,-6.60599999999999,"daily"
"944","HMK033",190,1994,"Plant3 spp.","Syrphid spp.","pollination","genus",155.959,-0.142683458646601,159.518,0.104966191607322,-3.559,"daily"
"945","HMK033",190,1995,"Plant3 spp.","Syrphid spp.","pollination","genus",204.697,-0.142683458646601,190.476,0.104966191607322,14.221,"daily"
"946","HMK033",190,1996,"Plant3 spp.","Syrphid spp.","pollination","genus",158.957,-0.142683458646601,169.625,0.104966191607322,-10.668,"daily"
"947","HMK033",190,1997,"Plant3 spp.","Syrphid spp.","pollination","genus",176.201,-0.142683458646601,179.252,0.104966191607322,-3.05100000000002,"daily"
"948","HMK033",190,1998,"Plant3 spp.","Syrphid spp.","pollination","genus",163.985,-0.142683458646601,175.162,0.104966191607322,-11.177,"daily"
"949","HMK033",190,1999,"Plant3 spp.","Syrphid spp.","pollination","genus",165.993,-0.142683458646601,170.056,0.104966191607322,-4.06300000000002,"daily"
"950","HMK033",190,2000,"Plant3 spp.","Syrphid spp.","pollination","genus",148.189,-0.142683458646601,154.286,0.104966191607322,-6.09700000000001,"daily"
"951","HMK033",190,2001,"Plant3 spp.","Syrphid spp.","pollination","genus",150.703,-0.142683458646601,167.465,0.104966191607322,-16.762,"daily"
"952","HMK033",190,2002,"Plant3 spp.","Syrphid spp.","pollination","genus",136.963,-0.142683458646601,NA,NA,NA,"daily"
"953","HMK033",190,2003,"Plant3 spp.","Syrphid spp.","pollination","genus",167.922,-0.142683458646601,168.94,0.104966191607322,-1.018,"daily"
"954","HMK033",190,2004,"Plant3 spp.","Syrphid spp.","pollination","genus",172.975,-0.142683458646601,149.613,0.104966191607322,23.362,"daily"
"955","HMK033",190,2005,"Plant3 spp.","Syrphid spp.","pollination","genus",174.475,-0.142683458646601,169.905,0.104966191607322,4.56999999999999,"daily"
"956","HMK033",190,2006,"Plant3 spp.","Syrphid spp.","pollination","genus",149.56,-0.142683458646601,176.99,0.104966191607322,-27.43,"daily"
"957","HMK033",190,2007,"Plant3 spp.","Syrphid spp.","pollination","genus",137.343,-0.142683458646601,150.045,0.104966191607322,-12.702,"daily"
"958","HMK033",190,2008,"Plant3 spp.","Syrphid spp.","pollination","genus",175.922,-0.142683458646601,184.05,0.104966191607322,-8.12800000000001,"daily"
"959","HMK033",190,2009,"Plant3 spp.","Syrphid spp.","pollination","genus",154.056,-0.142683458646601,161.167,0.104966191607322,-7.11099999999999,"daily"
"960","HMK033",190,2010,"Plant3 spp.","Syrphid spp.","pollination","genus",158.6,-0.142683458646601,194.132,0.104966191607322,-35.532,"daily"
"961","HMK033",190,2011,"Plant3 spp.","Syrphid spp.","pollination","genus",187.527,-0.142683458646601,173.308,0.104966191607322,14.219,"daily"
"962","HMK034",191,1972,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",82.2414,-0.451139031489715,NA,NA,NA,"daily"
"963","HMK034",191,1974,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",117.931,-0.451139031489715,127.7585,-0.482662499999999,-9.8275,"daily"
"964","HMK034",191,1975,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",100.345,-0.451139031489715,141.724,-0.482662499999999,-41.379,"daily"
"965","HMK034",191,1976,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",96.2069,-0.451139031489715,NA,NA,NA,"daily"
"966","HMK034",191,1977,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",106.5515,-0.451139031489715,131.379,-0.482662499999999,-24.8275,"daily"
"967","HMK034",191,1978,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",114.828,-0.451139031489715,144.828,-0.482662499999999,-30,"daily"
"968","HMK034",191,1980,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",108.621,-0.451139031489715,136.552,-0.482662499999999,-27.931,"daily"
"969","HMK034",191,1981,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",95.1724,-0.451139031489715,127.241,-0.482662499999999,-32.0686,"daily"
"970","HMK034",191,1982,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",118.966,-0.451139031489715,NA,NA,NA,"daily"
"971","HMK034",191,1983,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",102.414,-0.451139031489715,133.448,-0.482662499999999,-31.034,"daily"
"972","HMK034",191,1984,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",121.034,-0.451139031489715,176.897,-0.482662499999999,-55.863,"daily"
"973","HMK034",191,1986,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",116.897,-0.451139031489715,137.586,-0.482662499999999,-20.689,"daily"
"974","HMK034",191,1988,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",93.1034,-0.451139031489715,125.172,-0.482662499999999,-32.0686,"daily"
"975","HMK034",191,1990,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",96.2069,-0.451139031489715,NA,NA,NA,"daily"
"976","HMK034",191,1991,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",92.069,-0.451139031489715,112.759,-0.482662499999999,-20.69,"daily"
"977","HMK034",191,1992,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",101.379,-0.451139031489715,131.379,-0.482662499999999,-30,"daily"
"978","HMK034",191,1993,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",88.9655,-0.451139031489715,117.931,-0.482662499999999,-28.9655,"daily"
"979","HMK034",191,1994,"Phytoplankton2 spp.","Cyclops vicinus","herbivory","genus",87.931,-0.451139031489715,129.31,-0.482662499999999,-41.379,"daily"
"980","HMK035",192,1951,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",225.074,-0.635875616201656,217.44,-1.19383720396549,7.63400000000001,"daily"
"981","HMK035",192,1958,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",200.3,-0.635875616201656,NA,NA,NA,"daily"
"982","HMK035",192,1973,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",210.966,-0.635875616201656,194.85,-1.19383720396549,16.116,"daily"
"983","HMK035",192,1976,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",192.231,-0.635875616201656,207.656,-1.19383720396549,-15.425,"daily"
"984","HMK035",192,1982,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",200.57,-0.635875616201656,NA,NA,NA,"daily"
"985","HMK035",192,1983,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",192.061,-0.635875616201656,NA,NA,NA,"daily"
"986","HMK035",192,2000,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",185.721,-0.635875616201656,175.688,-1.19383720396549,10.033,"daily"
"987","HMK035",192,2001,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",184.835,-0.635875616201656,171.263,-1.19383720396549,13.572,"daily"
"988","HMK035",192,2002,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",169.546,-0.635875616201656,138.1635,-1.19383720396549,31.3825,"daily"
"989","HMK035",192,2003,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",196.668,-0.635875616201656,164.859,-1.19383720396549,31.809,"daily"
"990","HMK035",192,2004,"Acartia hudsonica","Mnemiopsis2 leidyi","predation","spp",183.075,-0.635875616201656,158.628,-1.19383720396549,24.447,"daily"
"991","HMK036",193,1975,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",43.9024,-0.159716733870978,125.5891,-0.769567230255838,-81.6867,"weekly"
"992","HMK036",193,1976,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",66.3415,-0.159716733870978,118.188,-0.769567230255838,-51.8465,"weekly"
"993","HMK036",193,1977,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",60.9756,-0.159716733870978,132.5079,-0.769567230255838,-71.5323,"weekly"
"994","HMK036",193,1978,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",53.1707,-0.159716733870978,111.8684,-0.769567230255838,-58.6977,"weekly"
"995","HMK036",193,1979,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",68.2927,-0.159716733870978,139.9566,-0.769567230255838,-71.6639,"weekly"
"996","HMK036",193,1980,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",81.9512,-0.159716733870978,104.4869,-0.769567230255838,-22.5357,"weekly"
"997","HMK036",193,1981,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",47.8049,-0.159716733870978,132.58,-0.769567230255838,-84.7751,"weekly"
"998","HMK036",193,1982,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",81.9512,-0.159716733870978,97.6353,-0.769567230255838,-15.6841,"weekly"
"999","HMK036",193,1983,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",75.6098,-0.159716733870978,118.8369,-0.769567230255838,-43.2271,"weekly"
"1000","HMK036",193,1984,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",44.878,-0.159716733870978,105.0868,-0.769567230255838,-60.2088,"weekly"
"1001","HMK036",193,1985,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",77.561,-0.159716733870978,125.7606,-0.769567230255838,-48.1996,"weekly"
"1002","HMK036",193,1986,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",55.6098,-0.159716733870978,153.3245,-0.769567230255838,-97.7147,"weekly"
"1003","HMK036",193,1987,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",67.3171,-0.159716733870978,133.2121,-0.769567230255838,-65.895,"weekly"
"1004","HMK036",193,1988,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",68.2927,-0.159716733870978,118.9342,-0.769567230255838,-50.6415,"weekly"
"1005","HMK036",193,1989,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",55.122,-0.159716733870978,126.3626,-0.769567230255838,-71.2406,"weekly"
"1006","HMK036",193,1990,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",62.9268,-0.159716733870978,98.3045,-0.769567230255838,-35.3777,"weekly"
"1007","HMK036",193,1991,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",69.7561,-0.159716733870978,112.0952,-0.769567230255838,-42.3391,"weekly"
"1008","HMK036",193,1992,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",58.0488,-0.159716733870978,90.923,-0.769567230255838,-32.8742,"weekly"
"1009","HMK036",193,1993,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",71.7073,-0.159716733870978,112.1295,-0.769567230255838,-40.4222,"weekly"
"1010","HMK036",193,1994,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",55.6098,-0.159716733870978,112.147,-0.769567230255838,-56.5372,"weekly"
"1011","HMK036",193,1995,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",51.2195,-0.159716733870978,104.7508,-0.769567230255838,-53.5313,"weekly"
"1012","HMK036",193,1996,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",84.3902,-0.159716733870978,132.8439,-0.769567230255838,-48.4537,"weekly"
"1013","HMK036",193,1997,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",65.8537,-0.159716733870978,91.0098,-0.769567230255838,-25.1561,"weekly"
"1014","HMK036",193,1998,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",50.2439,-0.159716733870978,105.3325,-0.769567230255838,-55.0886,"weekly"
"1015","HMK036",193,1999,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",69.2683,-0.159716733870978,112.2366,-0.769567230255838,-42.9683,"weekly"
"1016","HMK036",193,2000,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",58.5366,-0.159716733870978,105.3703,-0.769567230255838,-46.8337,"weekly"
"1017","HMK036",193,2001,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",74.6341,-0.159716733870978,126.042,-0.769567230255838,-51.4079,"weekly"
"1018","HMK036",193,2002,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",48.2927,-0.159716733870978,84.2107,-0.769567230255838,-35.918,"weekly"
"1019","HMK036",193,2003,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",61.4634,-0.159716733870978,104.8873,-0.769567230255838,-43.4239,"weekly"
"1020","HMK036",193,2004,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",61.4634,-0.159716733870978,105.4347,-0.769567230255838,-43.9713,"weekly"
"1021","HMK036",193,2005,"Diatom3 spp.","Copepod1 spp.","herbivory","genus",37.561,-0.159716733870978,NA,NA,NA,"weekly"
"1022","HMK037",194,1963,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",133.271,-0.840239530956854,NA,NA,NA,"weekly"
"1023","HMK037",194,1964,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",125.938,-0.840239530956854,NA,NA,NA,"weekly"
"1024","HMK037",194,1965,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",124.938,-0.840239530956854,NA,NA,NA,"weekly"
"1025","HMK037",194,1966,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",129.625,-0.840239530956854,NA,NA,NA,"weekly"
"1026","HMK037",194,1967,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",129.104,-0.840239530956854,NA,NA,NA,"weekly"
"1027","HMK037",194,1968,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",136.354,-0.840239530956854,NA,NA,NA,"weekly"
"1028","HMK037",194,1969,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",125.979,-0.840239530956854,NA,NA,NA,"weekly"
"1029","HMK037",194,1970,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",132.75,-0.840239530956854,NA,NA,NA,"weekly"
"1030","HMK037",194,1971,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",131.188,-0.840239530956854,NA,NA,NA,"weekly"
"1031","HMK037",194,1972,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",125.417,-0.840239530956854,NA,NA,NA,"weekly"
"1032","HMK037",194,1973,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",105.667,-0.840239530956854,NA,NA,NA,"weekly"
"1033","HMK037",194,1974,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",132.229,-0.840239530956854,NA,NA,NA,"weekly"
"1034","HMK037",194,1975,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",118.167,-0.840239530956854,NA,NA,NA,"weekly"
"1035","HMK037",194,1976,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",93.6458,-0.840239530956854,173.066,-0.131793040293041,-79.4202,"weekly"
"1036","HMK037",194,1977,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",112.438,-0.840239530956854,164.008,-0.131793040293041,-51.57,"weekly"
"1037","HMK037",194,1978,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",87.4375,-0.840239530956854,171.446,-0.131793040293041,-84.0085,"weekly"
"1038","HMK037",194,1979,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",120.25,-0.840239530956854,155.331,-0.131793040293041,-35.081,"weekly"
"1039","HMK037",194,1980,"Diatom4 spp.","Daphnia2 spp.","herbivory","genus",77.5,-0.840239530956854,161.289,-0.131793040293041,-83.789,"weekly"
